year,month,day,hour,reason
2016,11,8,4,PE
2016,11,8,5,PE
2016,11,8,6,PE
2016,11,8,7,PE
2016,11,8,8,PE
2016,11,8,9,PE
2016,11,8,10,PE
2016,11,8,11,PE
2016,11,8,12,PE
2016,11,8,13,PE
2016,11,8,14,PE
2016,11,8,15,PE
2016,11,8,16,PE
2016,11,8,17,PE
2016,11,8,18,PE
2016,11,8,19,PE
2016,11,8,20,PE
2016,11,8,21,PE
2016,11,8,22,PE
2016,11,8,23,PE
2016,11,9,0,PE
2016,11,9,1,PE
2016,11,9,2,PE
2016,11,9,3,PE
2016,11,9,4,PE
2016,11,9,5,PE
2016,11,9,6,PE
2016,11,9,7,PE
2016,11,9,8,PE
2016,11,9,9,PE
2016,11,9,10,PE
2016,11,9,11,PE
2016,11,9,12,PE
2016,11,9,13,PE
2016,11,9,14,PE
2016,11,9,15,PE
2016,11,9,16,PE
2016,11,9,17,PE
2016,11,9,18,PE
2016,11,9,19,PE
2016,11,9,20,PE
2016,11,9,21,PE
2016,11,9,22,PE
2016,11,9,23,PE
2016,11,10,0,PE
2016,11,10,1,PE
2016,11,10,2,PE
2016,11,10,3,PE
2016,11,10,4,PE
2016,11,10,5,PE
2016,11,10,6,PE
2016,11,10,7,PE
2016,11,10,8,PE
2016,11,10,9,PE
2016,11,10,10,PE
2016,11,10,11,PE
2016,11,10,12,PE
2016,11,10,13,PE
2016,11,10,14,PE
2016,11,10,15,PE
2016,11,10,16,PE
2016,11,10,17,PE
2016,11,10,18,PE
2016,11,10,19,PE
2016,11,10,20,PE
2016,11,10,21,PE
2016,11,10,22,PE
2016,11,10,23,PE
2016,11,11,0,PE
2016,11,11,1,PE
2016,11,11,2,PE
2016,11,11,3,PE
2016,11,11,4,PE
2016,11,11,5,PE
2016,11,11,6,PE
2016,11,11,7,PE
2016,11,11,8,PE
2016,11,11,9,PE
2016,11,11,10,PE
2016,11,11,11,PE
2016,11,11,12,PE
2016,11,11,13,PE
2016,11,11,14,PE
2016,11,11,15,PE
2016,11,11,16,PE
2016,11,11,17,PE
2016,11,11,18,PE
2016,11,11,19,PE
2016,11,11,20,PE
2016,11,11,21,PE
2016,11,11,22,PE
2016,11,11,23,PE
2016,11,12,0,PE
2016,11,12,1,PE
2016,11,12,2,PE
2016,11,12,3,PE
2016,11,12,4,PE
2016,11,12,5,PE
2016,11,12,6,PE
2016,11,12,7,PE
2016,11,12,8,PE
2016,11,12,9,PE
2016,11,12,10,PE
2016,11,12,11,PE
2016,11,12,12,PE
2016,11,12,13,PE
2016,11,12,14,PE
2016,11,12,15,PE
2016,11,12,16,PE
2016,11,12,17,PE
2016,11,12,18,PE
2016,11,12,19,PE
2016,11,12,20,PE
2016,11,12,21,PE
2016,11,12,22,PE
2016,11,12,23,PE
2016,11,13,0,PE
2016,11,13,1,PE
2016,11,13,2,PE
2016,11,13,3,PE
2016,11,13,4,PE
2016,11,13,5,PE
2016,11,13,6,PE
2016,11,13,7,PE
2016,11,13,8,PE
2016,11,13,9,PE
2016,11,13,10,PE
2016,11,13,11,PE
2016,11,13,12,PE
2016,11,13,13,PE
2016,11,13,14,PE
2016,11,13,15,PE
2016,11,13,16,PE
2016,11,13,17,PE
2016,11,13,18,PE
2016,11,13,19,PE
2016,11,13,20,PE
2016,11,13,21,PE
2016,11,13,22,PE
2016,11,13,23,PE
2016,11,14,0,PE
2016,11,14,1,PE
2016,11,14,2,PE
2016,11,14,3,PE
2016,11,14,4,PE
2016,11,14,5,PE
2016,11,14,6,PE
2016,11,14,7,PE
2016,11,14,8,PE
2016,11,14,9,PE
2016,11,14,10,PE
2016,11,14,11,PE
2016,11,14,12,PE
2016,11,14,13,PE
2016,11,14,14,PE
2016,11,14,15,PE
2016,11,14,16,PE
2016,11,14,17,PE
2016,11,14,18,PE
2016,11,14,19,PE
2016,11,14,20,PE
2016,11,14,21,PE
2016,11,14,22,PE
2016,11,14,23,PE
2016,11,15,0,PE
2016,11,15,1,PE
2016,11,15,2,PE
2016,11,15,3,PE
2016,11,15,4,PE
2016,11,15,5,PE
2016,11,15,6,PE
2016,11,15,7,PE
2016,11,15,8,PE
2016,11,15,9,PE
2016,11,15,10,PE
2016,11,15,11,PE
2016,11,15,12,PE
2016,11,15,13,PE
2016,11,15,14,PE
2016,11,15,15,PE
2016,11,15,16,PE
2016,11,15,17,PE
2016,11,15,18,PE
2016,11,15,19,PE
2016,11,15,20,PE
2016,11,15,21,PE
2016,11,15,22,PE
2016,11,15,23,PE
2016,11,16,0,PE
2016,11,16,1,PE
2016,11,16,2,PE
2016,11,16,3,PE
2016,11,16,4,PE
2016,11,16,5,PE
2016,11,16,6,PE
2016,11,16,7,PE
2016,11,16,8,PE
2016,11,16,9,PE
2016,11,16,10,PE
2016,11,16,11,PE
2016,11,16,12,PE
2016,11,16,13,PE
2016,11,16,14,PE
2016,11,16,15,PE
2016,11,16,16,PE
2016,11,16,17,PE
2016,11,16,18,PE
2016,11,16,19,PE
2016,11,16,20,PE
2016,11,16,21,PE
2016,11,16,22,PE
2016,11,16,23,PE
2016,11,17,0,PE
2016,11,17,1,PE
2016,11,17,2,PE
2016,11,17,3,PE
2016,11,17,4,PE
2016,11,17,5,PE
2016,11,17,6,PE
2016,11,17,7,PE
2016,11,17,8,PE
2016,11,17,9,PE
2016,11,17,10,PE
2016,11,17,11,PE
2016,11,17,12,PE
2016,11,17,13,PE
2016,11,17,14,PE
2016,11,17,15,PE
2016,11,17,16,PE
2016,11,17,17,PE
2016,11,17,18,PE
2016,11,17,19,PE
2016,11,17,20,PE
2016,11,17,21,PE
2016,11,17,22,PE
2016,11,17,23,PE
2016,11,18,0,PE
2016,11,18,1,PE
2016,11,18,2,PE
2016,11,18,3,PE
2016,11,18,4,PE
2016,11,18,5,PE
2016,11,18,6,PE
2016,11,18,7,PE
2016,11,18,8,PE
2016,11,18,9,PE
2016,11,18,10,PE
2016,11,18,11,PE
2016,11,18,12,PE
2016,11,18,13,PE
2016,11,18,14,PE
2016,11,18,15,PE
2016,11,18,16,PE
2016,11,18,17,PE
2016,11,18,18,PE
2016,11,18,19,PE
2016,11,18,20,PE
2016,11,18,21,PE
2016,11,18,22,PE
2016,11,18,23,PE
2016,11,19,0,PE
2016,11,19,1,PE
2016,11,19,2,PE
2016,11,19,3,PE
2016,11,19,4,PE
2016,11,19,5,PE
2016,11,19,6,PE
2016,11,19,7,PE
2016,11,19,8,PE
2016,11,19,9,PE
2016,11,19,10,PE
2016,11,19,11,PE
2016,11,19,12,PE
2016,11,19,13,PE
2016,11,19,14,PE
2016,11,19,15,PE
2016,11,19,16,PE
2016,11,19,17,PE
2016,11,19,18,PE
2016,11,19,19,PE
2016,11,19,20,PE
2016,11,19,21,PE
2016,11,19,22,PE
2016,11,19,23,PE
2016,11,20,0,PE
2016,11,20,1,PE
2016,11,20,2,PE
2016,11,20,3,PE
2016,11,20,4,PE
2016,11,20,5,PE
2016,11,20,6,PE
2016,11,20,7,PE
2016,11,20,8,PE
2016,11,20,9,PE
2016,11,20,10,PE
2016,11,20,11,PE
2016,11,20,12,PE
2016,11,20,13,PE
2016,11,20,14,PE
2016,11,20,15,PE
2016,11,20,16,PE
2016,11,20,17,PE
2016,11,20,18,PE
2016,11,20,19,PE
2016,11,20,20,PE
2016,11,20,21,PE
2016,11,20,22,PE
2016,11,20,23,PE
2016,11,21,0,PE
2016,11,21,1,PE
2016,11,21,2,PE
2016,11,21,3,PE
2016,11,21,4,PE
2016,11,21,5,PE
2016,11,21,6,PE
2016,11,21,7,PE
2016,11,21,8,PE
2016,11,21,9,PE
2016,11,21,10,PE
2016,11,21,11,PE
2016,11,21,12,PE
2016,11,21,13,PE
2016,11,21,14,PE
2016,11,21,15,PE
2016,11,21,16,PE
2016,11,21,17,PE
2016,11,21,18,PE
2016,11,21,19,PE
2016,11,21,20,PE
2016,11,21,21,PE
2016,11,21,22,PE
2016,11,21,23,PE
2016,11,22,0,PE
2016,11,22,1,PE
2016,11,22,2,PE
2016,11,22,3,PE
2016,11,22,4,PE
2016,11,22,5,PE
2016,11,22,6,PE
2016,11,22,7,PE
2016,11,22,8,PE
2016,11,22,9,PE
2016,11,22,10,PE
2016,11,22,11,PE
2016,11,22,12,PE
2016,11,22,13,PE
2016,11,22,14,PE
2016,11,22,15,PE
2016,11,22,16,PE
2016,11,22,17,PE
2016,11,22,18,PE
2016,11,22,19,PE
2016,11,22,20,PE
2016,11,22,21,PE
2016,11,22,22,PE
2016,11,22,23,PE
2016,11,23,0,PE
2016,11,23,1,PE
2016,11,23,2,PE
2016,11,23,3,PE
2016,11,23,4,PE
2016,11,23,5,PE
2016,11,23,6,PE
2016,11,23,7,PE
2016,11,23,8,PE
2016,11,23,9,PE
2016,11,23,10,PE
2016,11,23,11,PE
2016,11,23,12,PE
2016,11,23,13,PE
2016,11,23,14,PE
2016,11,23,15,PE
2016,11,23,16,PE
2016,11,23,17,PE
2016,11,23,18,PE
2016,11,23,19,PE
2016,11,23,20,PE
2016,11,23,21,PE
2016,11,23,22,PE
2016,11,23,23,PE
2016,11,24,0,PE
2016,11,24,1,PE
2016,11,24,2,PE
2016,11,24,3,PE
2016,11,24,4,PE
2016,11,24,5,PE
2016,11,24,6,PE
2016,11,24,7,PE
2016,11,24,8,PE
2016,11,24,9,PE
2016,11,24,10,PE
2016,11,24,11,PE
2016,11,24,12,PE
2016,11,24,13,PE
2016,11,24,14,PE
2016,11,24,15,PE
2016,11,24,16,PE
2016,11,24,17,PE
2016,11,24,18,PE
2016,11,24,19,PE
2016,11,24,20,PE
2016,11,24,21,PE
2016,11,24,22,PE
2016,11,24,23,PE
2016,11,25,0,PE
2016,11,25,1,PE
2016,11,25,2,PE
2016,11,25,3,PE
2016,11,25,4,PE
2016,11,25,5,PE
2016,11,25,6,PE
2016,11,25,7,PE
2016,11,25,8,PE
2016,11,25,9,PE
2016,11,25,10,PE
2016,11,25,11,PE
2016,11,25,12,PE
2016,11,25,13,PE
2016,11,25,14,PE
2016,11,25,15,PE
2016,11,25,16,PE
2016,11,25,17,PE
2016,11,25,18,PE
2016,11,25,19,PE
2016,11,25,20,PE
2016,11,25,21,PE
2016,11,25,22,PE
2016,11,25,23,PE
2016,11,26,0,PE
2016,11,26,1,PE
2016,11,26,2,PE
2016,11,26,3,PE
2016,11,26,4,PE
2016,11,26,5,PE
2016,11,26,6,PE
2016,11,26,7,PE
2016,11,26,8,PE
2016,11,26,9,PE
2016,11,26,10,PE
2016,11,26,11,PE
2016,11,26,12,PE
2016,11,26,13,PE
2016,11,26,14,PE
2016,11,26,15,PE
2016,11,26,16,PE
2016,11,26,17,PE
2016,11,26,18,PE
2016,11,26,19,PE
2016,11,26,20,PE
2016,11,26,21,PE
2016,11,26,22,PE
2016,11,26,23,PE
2016,11,27,0,PE
2016,11,27,1,PE
2016,11,27,2,PE
2016,11,27,3,PE
2016,11,27,4,PE
2016,11,27,5,PE
2016,11,27,6,PE
2016,11,27,7,PE
2016,11,27,8,PE
2016,11,27,9,PE
2016,11,27,10,PE
2016,11,27,11,PE
2016,11,27,12,PE
2016,11,27,13,PE
2016,11,27,14,PE
2016,11,27,15,PE
2016,11,27,16,PE
2016,11,27,17,PE
2016,11,27,18,PE
2016,11,27,19,PE
2016,11,27,20,PE
2016,11,27,21,PE
2016,11,27,22,PE
2016,11,27,23,PE
2016,11,28,0,PS
2016,11,28,1,PS
2016,11,28,2,PS
2016,11,28,3,PS
2016,11,28,4,PS
2016,11,28,5,PS
2016,11,28,6,PS
2016,11,28,7,PS
2016,11,28,8,PS
2016,11,28,9,PS
2016,11,28,10,PS
2016,11,28,11,PS
2016,11,28,12,PS
2016,11,28,13,PS
2016,11,28,14,PS
2016,11,28,15,PS
2016,11,28,16,PS
2016,11,28,17,PS
2016,11,28,18,PS
2016,11,28,19,PS
2016,11,28,20,PS
2016,11,28,21,PS
2016,11,28,22,PS
2016,11,28,23,PS
2016,11,29,0,PS
2016,11,29,1,PS
2016,11,29,2,PS
2016,11,29,3,PS
2016,11,29,4,PS
2016,11,29,5,PS
2016,11,29,6,PS
2016,11,29,7,PS
2016,11,29,8,PS
2016,11,29,9,PS
2016,11,29,10,PS
2016,11,29,11,PS
2016,11,29,12,PS
2016,11,29,13,PS
2016,11,29,14,PS
2016,11,29,15,PS
2016,11,29,16,PS
2016,11,29,17,PS
2016,11,29,18,PS
2016,11,29,19,PS
2016,11,29,20,PS
2016,11,29,21,PS
2016,11,29,22,PS
2016,11,29,23,PS
2016,11,30,0,PS
2016,11,30,1,PS
2016,11,30,2,PS
2016,11,30,3,PS
2016,11,30,4,PS
2016,11,30,5,PS
2016,11,30,6,PS
2016,11,30,7,PS
2016,11,30,8,PS
2016,11,30,9,PS
2016,11,30,10,PS
2016,11,30,11,PS
2016,11,30,12,PS
2016,11,30,13,PS
2016,11,30,14,PS
2016,11,30,15,PS
2016,11,30,16,PS
2016,11,30,17,PS
2016,11,30,18,PS
2016,11,30,19,PS
2016,11,30,20,PS
2016,11,30,21,PS
2016,11,30,22,PS
2016,11,30,23,PS
2016,11,1,0,PS
2016,11,1,1,PS
2016,11,1,2,PS
2016,11,1,3,PS
2016,11,1,4,PS
2016,11,1,5,PS
2016,11,1,6,PS
2016,11,1,7,PS
2016,11,1,8,PS
2016,11,1,9,PS
2016,11,1,10,PS
2016,11,1,11,PS
2016,11,1,12,PS
2016,11,1,13,PS
2016,11,1,14,PS
2016,11,1,15,PS
2016,11,1,16,PS
2016,11,1,17,PS
2016,11,1,18,PS
2016,11,1,19,PS
2016,11,1,20,PS
2016,11,1,21,PS
2016,11,1,22,PS
2016,11,1,23,PS
2016,11,2,0,PS
2016,11,2,1,PS
2016,11,2,2,PS
2016,11,2,3,PS
2016,11,2,4,PS
2016,11,2,5,PS
2016,11,2,6,PS
2016,11,2,7,PS
2016,11,2,8,PS
2016,11,2,9,PS
2016,11,2,10,PS
2016,11,2,11,PS
2016,11,2,12,PS
2016,11,2,13,PS
2016,11,2,14,PS
2016,11,2,15,PS
2016,11,2,16,PS
2016,11,2,17,PS
2016,11,2,18,PS
2016,11,2,19,PS
2016,11,2,20,PS
2016,11,2,21,PS
2016,11,2,22,PS
2016,11,2,23,PS
2016,11,3,0,PS
2016,11,3,1,PS
2016,11,3,2,PS
2016,11,3,3,PS
2016,11,3,4,PS
2016,11,3,5,PS
2016,11,3,6,PS
2016,11,3,7,PS
2016,11,3,8,PS
2016,11,3,9,PS
2016,11,3,10,PS
2016,11,3,11,PS
2016,11,3,12,PS
2016,11,3,13,PS
2016,11,3,14,PS
2016,11,3,15,PS
2016,11,3,16,PS
2016,11,3,17,PS
2016,11,3,18,PS
2016,11,3,19,PS
2016,11,3,20,PS
2016,11,3,21,PS
2016,11,3,22,PS
2016,11,3,23,PS
2016,11,4,0,PS
2016,11,4,1,PS
2016,11,4,2,PS
2016,11,4,3,PS
2016,11,4,4,PS
2016,11,4,5,PS
2016,11,4,6,PS
2016,11,4,7,PS
2016,11,4,8,PS
2016,11,4,9,PS
2016,11,4,10,PS
2016,11,4,11,PS
2016,11,4,12,PS
2016,11,4,13,PS
2016,11,4,14,PS
2016,11,4,15,PS
2016,11,4,16,PS
2016,11,4,17,PS
2016,11,4,18,PS
2016,11,4,19,PS
2016,11,4,20,PS
2016,11,4,21,PS
2016,11,4,22,PS
2016,11,4,23,PS
2016,11,5,0,PS
2016,11,5,1,PS
2016,11,5,2,PS
2016,11,5,3,PS
2016,11,5,4,PS
2016,11,5,5,PS
2016,11,5,6,PS
2016,11,5,7,PS
2016,11,5,8,PS
2016,11,5,9,PS
2016,11,5,10,PS
2016,11,5,11,PS
2016,11,5,12,PS
2016,11,5,13,PS
2016,11,5,14,PS
2016,11,5,15,PS
2016,11,5,16,PS
2016,11,5,17,PS
2016,11,5,18,PS
2016,11,5,19,PS
2016,11,5,20,PS
2016,11,5,21,PS
2016,11,5,22,PS
2016,11,5,23,PS
2016,11,6,0,PS
2016,11,6,1,PS
2016,11,6,2,PS
2016,11,6,3,PS
2016,11,6,4,PS
2016,11,6,5,PS
2016,11,6,6,PS
2016,11,6,7,PS
2016,11,6,8,PS
2016,11,6,9,PS
2016,11,6,10,PS
2016,11,6,11,PS
2016,11,6,12,PS
2016,11,6,13,PS
2016,11,6,14,PS
2016,11,6,15,PS
2016,11,6,16,PS
2016,11,6,17,PS
2016,11,6,18,PS
2016,11,6,19,PS
2016,11,6,20,PS
2016,11,6,21,PS
2016,11,6,22,PS
2016,11,6,23,PS
2016,11,7,0,PS
2016,11,7,1,PS
2016,11,7,2,PS
2016,11,7,3,PS
2016,11,7,4,PS
2016,11,7,5,PS
2016,11,7,6,PS
2016,11,7,7,PS
2016,11,7,8,PS
2016,11,7,9,PS
2016,11,7,10,PS
2016,11,7,11,PS
2016,11,7,12,PS
2016,11,7,13,PS
2016,11,7,14,PS
2016,11,7,15,PS
2016,11,7,16,PS
2016,11,7,17,PS
2016,11,7,18,PS
2016,11,7,19,PS
2016,11,7,20,PS
2016,11,7,21,PS
2016,11,7,22,PS
2016,11,7,23,PS
2016,11,8,0,PS
2016,11,8,1,PS
2016,11,8,2,PS
2016,11,8,3,PS
2016,11,8,4,PS
2016,11,8,5,PS
2016,11,8,6,PS
2016,11,8,7,PS
2016,11,8,8,PS
2016,11,8,9,PS
2016,11,8,10,PS
2016,11,8,11,PS
2016,11,8,12,PS
2016,11,8,13,PS
2016,11,8,14,PS
2016,11,8,15,PS
2016,11,8,16,PS
2016,11,8,17,PS
2016,11,8,18,PS
2016,11,8,19,PS
2016,11,8,20,PS
2016,11,8,21,PS
2016,11,8,22,PS
2016,11,8,23,PS
2016,11,9,0,PS
2016,11,9,1,PS
2016,11,9,2,PS
2016,11,9,3,PS
2016,11,9,4,PS
2016,11,9,5,PS
2016,11,9,6,PS
2016,11,9,7,PS
2016,11,9,8,PS
2016,11,9,9,PS
2016,11,9,10,PS
2016,11,9,11,PS
2016,11,9,12,PS
2016,11,9,13,PS
2016,11,9,14,PS
2016,11,9,15,PS
2016,11,9,16,PS
2016,11,9,17,PS
2016,11,9,18,PS
2016,11,9,19,PS
2016,11,9,20,PS
2016,11,9,21,PS
2016,11,9,22,PS
2016,11,9,23,PS
2016,11,10,0,PS
2016,11,10,1,PS
2016,11,10,2,PS
2016,11,10,3,PS
2016,11,10,4,PS
2016,11,10,5,PS
2016,11,10,6,PS
2016,11,10,7,PS
2016,11,10,8,PS
2016,11,10,9,PS
2016,11,10,10,PS
2016,11,10,11,PS
2016,11,10,12,PS
2016,11,10,13,PS
2016,11,10,14,PS
2016,11,10,15,PS
2016,11,10,16,PS
2016,11,10,17,PS
2016,11,10,18,PS
2016,11,10,19,PS
2016,11,10,20,PS
2016,11,10,21,PS
2016,11,10,22,PS
2016,11,10,23,PS
2016,11,11,0,PS
2016,11,11,1,PS
2016,11,11,2,PS
2016,11,11,3,PS
2016,11,11,4,PS
2016,11,11,5,PS
2016,11,11,6,PS
2016,11,11,7,PS
2016,11,11,8,PS
2016,11,11,9,PS
2016,11,11,10,PS
2016,11,11,11,PS
2016,11,11,12,PS
2016,11,11,13,PS
2016,11,11,14,PS
2016,11,11,15,PS
2016,11,11,16,PS
2016,11,11,17,PS
2016,11,11,18,PS
2016,11,11,19,PS
2016,11,11,20,PS
2016,11,11,21,PS
2016,11,11,22,PS
2016,11,11,23,PS
2016,11,12,0,PS
2016,11,12,1,PS
2016,11,12,2,PS
2016,11,12,3,PS
2016,11,12,4,PS
2016,11,12,5,PS
2016,11,12,6,PS
2016,11,12,7,PS
2016,11,12,8,PS
2016,11,12,9,PS
2016,11,12,10,PS
2016,11,12,11,PS
2016,11,12,12,PS
2016,11,12,13,PS
2016,11,12,14,PS
2016,11,12,15,PS
2016,11,12,16,PS
2016,11,12,17,PS
2016,11,12,18,PS
2016,11,12,19,PS
2016,11,12,20,PS
2016,11,12,21,PS
2016,11,12,22,PS
2016,11,12,23,PS
2016,11,13,0,PS
2016,11,13,1,PS
2016,11,13,2,PS
2016,11,13,3,PS
2016,11,13,4,PS
2016,11,13,5,PS
2016,11,13,6,PS
2016,11,13,7,PS
2016,11,13,8,PS
2016,11,13,9,PS
2016,11,13,10,PS
2016,11,13,11,PS
2016,11,13,12,PS
2016,11,13,13,PS
2016,11,13,14,PS
2016,11,13,15,PS
2016,11,13,16,PS
2016,11,13,17,PS
2016,11,13,18,PS
2016,11,13,19,PS
2016,11,13,20,PS
2016,11,13,21,PS
2016,11,13,22,PS
2016,11,13,23,PS
2016,11,14,0,PS
2016,11,14,1,PS
2016,11,14,2,PS
2016,11,14,3,PS
2016,11,14,4,PS
2016,11,14,5,PS
2016,11,14,6,PS
2016,11,14,7,PS
2016,11,14,8,PS
2016,11,14,9,PS
2016,11,14,10,PS
2016,11,14,11,PS
2016,11,14,12,PS
2016,11,14,13,PS
2016,11,14,14,PS
2016,11,14,15,PS
2016,11,14,16,PS
2016,11,14,17,PS
2016,11,14,18,PS
2016,11,14,19,PS
2016,11,14,20,PS
2016,11,14,21,PS
2016,11,14,22,PS
2016,11,14,23,PS
2016,11,15,0,PS
2016,11,15,1,PS
2016,11,15,2,PS
2016,11,15,3,PS
2016,11,15,4,PS
2016,11,15,5,PS
2016,11,15,6,PS
2016,11,15,7,PS
2016,11,15,8,PS
2016,11,15,9,PS
2016,11,15,10,PS
2016,11,15,11,PS
2016,11,15,12,PS
2016,11,15,13,PS
2016,11,15,14,PS
2016,11,15,15,PS
2016,11,15,16,PS
2016,11,15,17,PS
2016,11,15,18,PS
2016,11,15,19,PS
2016,11,15,20,PS
2016,11,15,21,PS
2016,11,15,22,PS
2016,11,15,23,PS
2016,11,16,0,PS
2016,11,16,1,PS
2016,11,16,2,PS
2016,11,16,3,PS
2016,11,16,4,PS
2016,11,16,5,PS
2016,11,16,6,PS
2016,11,16,7,PS
2016,11,16,8,PS
2016,11,16,9,PS
2016,11,16,10,PS
2016,11,16,11,PS
2016,11,16,12,PS
2016,11,16,13,PS
2016,11,16,14,PS
2016,11,16,15,PS
2016,11,16,16,PS
2016,11,16,17,PS
2016,11,16,18,PS
2016,11,16,19,PS
2016,11,16,20,PS
2016,11,16,21,PS
2016,11,16,22,PS
2016,11,16,23,PS
2016,11,17,0,PS
2016,11,17,1,PS
2016,11,17,2,PS
2016,11,17,3,PS
2016,11,17,4,PS
2016,11,17,5,PS
2016,11,17,6,PS
2016,11,17,7,PS
2016,11,17,8,PS
2016,11,17,9,PS
2016,11,17,10,PS
2016,11,17,11,PS
2016,11,17,12,PS
2016,11,17,13,PS
2016,11,17,14,PS
2016,11,17,15,PS
2016,11,17,16,PS
2016,11,17,17,PS
2016,11,17,18,PS
2016,11,17,19,PS
2016,11,17,20,PS
2016,11,17,21,PS
2016,11,17,22,PS
2016,11,17,23,PS
2016,11,18,0,PS
2016,11,18,1,PS
2016,11,18,2,PS
